kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,AMD EPYC 9V84 96-Core Processor,host-cpu,openssl-nt,p2048,2048,COMPARE,62500,0.000014510,4307450286.932,0
library,NVIDIA H100 NVL,gpu,cgbn,p2048,2048,COMPARE,500000,0.000182880,2734033245.844,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,COMPARE,92400,0.000425387,217213972.592,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,COMPARE,92400,0.004619255,20003225.787,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,COMPARE,92400,0.000216459,426870712.449,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,COMPARE,92400,0.003343720,27633892.880,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,COMPARE,92400,0.000109260,845688959.674,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,COMPARE,92400,0.003166033,29184787.276,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,COMPARE,92400,0.000112620,820458121.757,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,COMPARE,92400,0.003166034,29184778.154,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,REDUCE,7812,0.000217658,35891146.640,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-nt,p2048,2048,REDUCE,7812,0.000013507,578355373.593,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,openssl-nt,p2048,2048,REDUCE,7812,0.000105286,74197851.482,0
library,NVIDIA H100 NVL,gpu,cgbn,p2048,2048,REDUCE,500000,0.000273280,1829625292.740,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,REDUCE,92400,0.266551021,346650.332,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,REDUCE,92400,0.270055015,342152.505,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,REDUCE,92400,0.008010512,11534843.154,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,REDUCE,92400,0.011327663,8157022.306,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,REDUCE,92400,0.000889926,103828859.469,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,REDUCE,92400,0.004093017,22575034.384,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,REDUCE,92400,0.000669127,138090381.396,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,REDUCE,92400,0.003890500,23750160.669,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,MODMUL,3906,0.005979347,653248.592,0
